gene,score,guide_signif,guide_all,n_downstream,n_cells_target,n_guides,single_guide,ontarget_signif,distal_offtarget,neighboring_KD,qc_pass,status,hub_flag,k562_concordance,specificity_flag,axis,condition,specificity_call,is_clean,clean_strict
GPRC5B,0.016843947,,0.0161591177256912,3.0,509.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PCBD1,0.016851787,0.9958895155360932,0.0532369560534915,2.0,696.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SLC35E2A,0.01685372,,,0.0,494.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TSNARE1,0.016856166,1.0,0.1209000910192374,0.0,433.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MICU2,0.016856188,0.0505586805520182,0.0451058392627313,1.0,563.0,2.0,False,True,False,False,False,novel,,0.3095,,polarization,Stim8hr,T-cell-specific(measured),True,True
PREX1,0.016856255,,,0.0,204.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
THAP11,0.016871734,0.716806323151731,0.2676782355549474,1297.0,680.0,2.0,False,True,False,False,True,novel,,0.6945,cell-line-shared/generic,polarization,Stim8hr,cell-line-shared/generic,False,False
ARHGAP12,0.016875584,1.0,0.0447979197866915,1.0,631.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FGFR2,0.016877377,,0.1710829451186174,0.0,606.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FAM83H,0.016877405,,,0.0,358.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
COX5A,0.016883355,0.3941496989390021,0.2255655223343957,478.0,128.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PDIA6,0.01690157,0.8825775710831091,0.0647618210455074,150.0,768.0,2.0,False,True,False,False,True,novel,,0.5263,cell-line-shared/generic,polarization,Stim8hr,cell-line-shared/generic,False,False
UFSP2,0.016905205,,0.0213260272764566,0.0,705.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
WAC,0.016937861,0.8109565064643539,0.3941981363039747,2475.0,412.0,2.0,False,True,False,False,True,novel,hub/broad-effect,0.5121,cell-line-shared/generic,polarization,Stim8hr,cell-line-shared/generic,False,False
BRD3,0.016940348,,0.2030964933440762,0.0,664.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MTRF1L,0.016949056,,0.1906295819510336,0.0,624.0,2.0,False,True,False,False,False,novel,,0.0967,,polarization,Stim8hr,T-cell-specific(measured),True,True
CLTB,0.01695569,,,2.0,250.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TRANK1,0.016957773,,0.0198666809937884,0.0,747.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TRMT1,0.016964054,1.0,0.1063224895500297,1.0,562.0,2.0,False,True,False,True,False,novel,,0.3232,,polarization,Stim8hr,T-cell-specific(measured),True,True
CRACR2A,0.016965935,0.2674267281557246,0.0168406875067447,1.0,682.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TMEM147,0.016973516,,-0.0016069864314107,0.0,809.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
LYL1,0.016991522,-1.0,0.0845689011606365,2.0,698.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
AHDC1,0.016992131,0.7354396593085089,0.112805530618845,5.0,1105.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
KCTD6,0.016994119,,0.0265032041907715,0.0,576.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
BMP6,0.016996512,,0.0563933119264245,1.0,343.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CCNQ,0.01699704,,,776.0,249.0,2.0,False,True,False,False,False,novel,,0.3617,,polarization,Stim8hr,T-cell-specific(measured),True,True
C12orf76,0.017016232,-0.3273049702586369,0.0760610198209084,3.0,975.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MRPL17,0.017017677,-0.0485083726301008,0.0448543022080405,32.0,179.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GCNA,0.017021175,,-0.014609845277548,0.0,1530.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PPP4R2,0.017023765,,,20.0,296.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RPN1,0.017031388,,,51.0,65.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ISYNA1,0.017036831,,,1.0,311.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PFKFB4,0.0170394,,0.1024554315701164,1.0,772.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SRPRB,0.017039865,,,10.0,156.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CARM1,0.017046101,0.4113306219896691,0.126864956377014,202.0,550.0,2.0,False,True,False,False,False,novel,,0.4207,,polarization,Stim8hr,T-cell-specific(measured),True,True
ZNF37A,0.01704869,,0.0117304941652712,1.0,557.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
AMN,0.01705098,,0.0414659000054496,0.0,764.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MCRS1,0.01705764,,0.0106945487015918,1.0,272.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TNRC18,0.017066285,,0.1122764814042002,1.0,116.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
INO80C,0.017070103,0.5218086506331464,0.221627724739325,495.0,468.0,2.0,False,True,False,False,True,novel,,0.6329,cell-line-shared/generic,polarization,Stim8hr,cell-line-shared/generic,False,False
ZNF121,0.01707203,0.6656540281115997,0.0744138974693666,1.0,408.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PURA,0.017075129,-1.0,0.133476431165644,2.0,381.0,2.0,False,True,False,False,False,novel,,0.11,,polarization,Stim8hr,T-cell-specific(measured),True,True
RDM1,0.017077306,,,0.0,331.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TCF19,0.017080292,0.8700009948920941,0.114956806656672,6.0,599.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PRR13,0.017091073,,,1.0,1018.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GRHL2,0.017093243,,0.1167356080195472,0.0,517.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FERD3L,0.017114578,,,0.0,346.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CEP95,0.017121237,,,12.0,238.0,1.0,True,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TMEM185A,0.01712393,0.4503950994520551,0.0842039057490297,33.0,1387.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PRR27,0.017142002,,0.1207606049572292,1.0,578.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TLX2,0.017151812,,-0.0148092522291214,0.0,799.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PTMS,0.017161917,,0.0409632263517098,1.0,467.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PWWP2B,0.01716574,1.0,0.0488193094734689,2.0,494.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RAP1GAP2,0.017177334,,0.0942761618084822,1.0,747.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NDUFB7,0.017181141,,,3.0,193.0,2.0,False,True,False,False,False,novel,,0.4175,,polarization,Stim8hr,T-cell-specific(measured),True,True
CA11,0.017189713,1.0,0.0327920091232283,2.0,258.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SMAD5,0.017194677,,0.0908207848657755,4.0,571.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RPRD1B,0.017201308,0.3143528208308367,0.0795804450948555,577.0,178.0,2.0,False,True,False,True,False,novel,,0.3504,,polarization,Stim8hr,T-cell-specific(measured),True,True
GADD45G,0.017205037,,,14.0,202.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PDE4DIP,0.017209986,,0.0903139245034154,0.0,504.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ASB6,0.017221292,,,25.0,35.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
LRRC70,0.01722858,,0.0851332584791379,1.0,528.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
HPGD,0.01722918,0.7465023777115171,-0.0190461720149878,3.0,924.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CIB1,0.017234435,0.5915592360329927,0.0213675491388643,11.0,370.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NOTO,0.01723447,,0.0576497827616246,1.0,379.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PARP12,0.017238714,0.0108441459437448,0.1085621269220402,4.0,714.0,2.0,False,True,False,False,False,novel,,0.2088,,polarization,Stim8hr,T-cell-specific(measured),True,True
CST7,0.017244564,,0.0453180861814914,0.0,877.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZBTB14,0.017245408,,,85.0,141.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
KPNA6,0.01724546,,,6.0,103.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SLC41A1,0.017249469,1.0,0.1202207344181161,0.0,562.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ARAP3,0.017258449,,0.0954876194580411,0.0,1381.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ERCC6,0.017261373,,,5.0,490.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FOXO1,0.017265238,0.5130153513221318,0.2315639025973393,846.0,723.0,2.0,False,True,False,False,True,authors-nominated,,,,polarization,Stim8hr,no-K562-data,True,False
ANKRD12,0.017265778,,0.1594553001844818,0.0,547.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ENDOD1,0.017274778,,-0.0193689551165183,0.0,713.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ATF6B,0.017280536,,,6.0,223.0,2.0,False,True,False,False,False,novel,,0.2905,,polarization,Stim8hr,T-cell-specific(measured),True,True
APOM,0.017280689,,,2.0,42.0,1.0,True,False,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FAM118B,0.017290838,0.5214935758574908,0.0544961416406803,7.0,444.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TESC,0.01729316,0.9055559599555404,0.1155256693294316,1.0,573.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
COLGALT2,0.017297443,,0.074892004142751,0.0,699.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TSN,0.017305085,,0.1512257706317555,3.0,557.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NACC2,0.017315067,,,0.0,178.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
EPHX2,0.017316129,,0.1535314417916308,0.0,823.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ARL14EP,0.017318366,,,5.0,281.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RASGEF1A,0.017319234,,0.1467295792450904,0.0,740.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
LRRC8A,0.017340956,-0.1033172955287836,0.0442546077308244,10.0,1597.0,2.0,False,True,False,False,False,novel,,0.3124,,polarization,Stim8hr,T-cell-specific(measured),True,True
PANK3,0.01735061,-1.0,0.069277705520447,0.0,817.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF713,0.0173514,-0.3773721688770787,0.1310224423218714,2.0,908.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TACC1,0.017355435,,,0.0,276.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NDUFA3,0.017365402,0.6695844768529464,0.1342633324797189,3.0,227.0,2.0,False,True,False,False,False,novel,,0.372,,polarization,Stim8hr,T-cell-specific(measured),True,True
ALDH7A1,0.017373111,,0.0323301568479375,0.0,1047.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MED30,0.01738144,,,15.0,370.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NAA16,0.01738782,-0.1466701128381681,0.1043527888499877,0.0,652.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PIGX,0.017389968,0.6568196841873788,0.0157908129493218,5.0,525.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GAS2L1,0.01740739,0.2743439639638946,0.0301908311390059,2.0,447.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PLEKHG2,0.017408473,,0.055484755007247,0.0,645.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MVB12A,0.017425459,,,0.0,622.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PPIL4,0.017437413,,,24.0,27.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CCNB2,0.01743968,,,5.0,363.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
DGAT1,0.017444286,0.3625153606084343,0.0041496612709165,5.0,817.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GPA33,0.01747661,0.9639543963105842,0.01595069553875,4.0,633.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CCNL1,0.017490517,1.0,0.1344189785682323,1.0,639.0,2.0,False,True,False,False,False,novel,,0.0976,,polarization,Stim8hr,T-cell-specific(measured),True,True
ZNF304,0.017507648,,0.1731872082662778,0.0,802.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SPACA9,0.017507935,,-0.0047767787159473,0.0,439.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
BBIP1,0.017512867,,,2.0,453.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
INTS10,0.017519955,0.658539680817007,0.2480685675176815,1453.0,365.0,2.0,False,True,False,False,True,novel,,0.6648,cell-line-shared/generic,polarization,Stim8hr,cell-line-shared/generic,False,False
HAUS2,0.017523792,,,16.0,35.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF350,0.01752457,0.9306822126914542,0.0667446803316374,1.0,429.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PLTP,0.017529689,,0.0694220997970662,1.0,932.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NEUROG2,0.017530913,,0.0556394617068651,0.0,1261.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
BORCS8,0.017541895,0.6853371972550686,0.1872091439271965,8.0,503.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
COX7A2L,0.017561475,1.0,0.0826949746525908,0.0,609.0,2.0,False,True,False,False,False,novel,,0.3129,,polarization,Stim8hr,T-cell-specific(measured),True,True
HLA-DRB5,0.017573792,-1.0,0.0525426351167904,0.0,790.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SOX18,0.017576437,0.5656426729409536,0.122872292414173,5.0,411.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF426,0.017583324,0.8135671354038077,0.039749627576311,3.0,1072.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
HOXA9,0.017598996,,0.0310757021823578,1.0,561.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
C1D,0.017609736,0.5760675282429796,0.2445786029474839,959.0,269.0,2.0,False,True,False,False,True,novel,,0.4112,,polarization,Stim8hr,T-cell-specific(measured),True,True
ALMS1,0.017611999,0.3943713618174186,0.0009681166297979,14.0,674.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
LIMD2,0.01764204,0.2339426816038925,-0.0216724643567976,1.0,247.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ACTR3,0.017642973,0.4761150179468578,0.1591040696487014,208.0,274.0,2.0,False,True,False,False,False,novel,,0.3635,,polarization,Stim8hr,T-cell-specific(measured),True,True
GAS8,0.017643841,,0.0482835806246696,0.0,1045.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NFU1,0.017654836,0.7844077981588141,0.0688886605510328,15.0,326.0,2.0,False,True,False,False,False,novel,,0.2135,,polarization,Stim8hr,T-cell-specific(measured),True,True
JUP,0.01765929,,0.0584747278674862,0.0,617.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
OTOF,0.01766811,,0.0828131421079188,0.0,342.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RAP1A,0.017669668,0.1574946634812558,0.097604305975745,28.0,153.0,2.0,False,True,False,False,False,novel,,0.2896,,polarization,Stim8hr,T-cell-specific(measured),True,True
ZNF91,0.017676663,,-0.0557876718039092,0.0,1072.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TMEM216,0.017681807,,0.1173389702905317,1.0,308.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
DNTTIP1,0.017683038,0.727957592113458,0.3508674599580328,2724.0,1450.0,2.0,False,True,False,False,True,novel,hub/broad-effect,0.45,,polarization,Stim8hr,T-cell-specific(measured),False,False
CFP,0.017683484,,0.0643693343806145,2.0,766.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
HIP1R,0.01768855,-0.2314088008204591,-0.0102339795007245,80.0,1058.0,2.0,False,True,False,False,False,novel,,0.318,,polarization,Stim8hr,T-cell-specific(measured),True,True
TMEM123,0.017694317,0.1585740094443529,0.0707068107782807,141.0,2275.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SPINT1,0.017695354,,,3.0,410.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
