gene,score,guide_signif,guide_all,n_downstream,n_cells_target,n_guides,single_guide,ontarget_signif,distal_offtarget,neighboring_KD,qc_pass,status,hub_flag,k562_concordance,specificity_flag,axis,condition,specificity_call,is_clean,clean_strict
NAA25,-0.11355722,,,409.0,55.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZNF789,-0.11318821,,0.0450811195890176,0.0,430.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PIP4K2B,-0.113156974,,,2.0,159.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SORD,-0.11314884,,0.0689662610789098,0.0,630.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
LMNTD2,-0.11311579,0.716488024196262,0.1213212678616364,7.0,1010.0,2.0,False,False,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
STAT2,-0.11310939,0.7102784405691452,0.1589938553030246,32.0,509.0,2.0,False,True,False,False,True,authors-known,,,,activation,Stim8hr,no-K562-data,True,False
TSSK4,-0.1129239,,,0.0,189.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZNF112,-0.11291187,,,0.0,366.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
UBE2G1,-0.112838,,,1.0,454.0,2.0,False,True,False,False,False,novel,,0.1909,,activation,Stim8hr,T-cell-specific(measured),True,True
COL11A2,-0.112836614,0.3438681275677382,0.0185647911327058,6.0,442.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
GFM1,-0.112796575,0.5200006404269872,0.0939474750004345,5.0,689.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CXCR6,-0.112793274,,0.0312387215464876,3.0,615.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
COMMD5,-0.11264703,,,123.0,261.0,2.0,False,True,True,False,False,authors-nominated,,,,activation,Stim8hr,no-K562-data,True,False
HOXA3,-0.11260164,,,3.0,284.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
C9orf85,-0.112283505,0.7120728319502965,0.0656650236415486,3.0,358.0,2.0,False,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ARHGAP45,-0.11215239,0.9951592564868416,0.1062880868849728,49.0,346.0,2.0,False,True,False,False,True,novel,,,,activation,Stim8hr,no-K562-data,True,False
SUSD3,-0.11211926,,0.0436945702139661,0.0,505.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
C2orf74,-0.11210914,,0.1296702370213643,1.0,744.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ISG20,-0.112106375,,0.1804044529486018,1.0,516.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PAPOLA,-0.112077035,,,55.0,463.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
C3AR1,-0.11203196,,,0.0,508.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
GLTP,-0.11198515,0.5347250867726291,-0.1034943213861266,10.0,270.0,2.0,False,True,False,False,False,novel,,0.3641,,activation,Stim8hr,T-cell-specific(measured),True,True
TROAP,-0.11197327,0.7550459809841681,0.0816230230889824,2.0,429.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TNPO2,-0.11195657,1.0,0.0740986187187426,1.0,1847.0,2.0,False,True,False,False,False,novel,,0.3764,,activation,Stim8hr,T-cell-specific(measured),True,True
TTC14,-0.11193992,0.4091898284082755,0.0945439541577022,32.0,321.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZNF527,-0.11187072,,-0.0272446023896186,0.0,513.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
EPGN,-0.111866675,,0.0238412042202332,1.0,318.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SURF1,-0.11185295,0.388797422614628,-0.0859872639579846,6.0,859.0,2.0,False,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZNF212,-0.111851856,1.0,0.0193079531411583,1.0,596.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TBC1D14,-0.1118397,0.976708645315776,0.0046424470184461,1.0,467.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
EVC,-0.111783236,,,1.0,280.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SLC4A5,-0.111721605,0.078781044029675,-0.0003267403936091,3.0,864.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MAGT1,-0.11159107,1.0,0.0495615202870236,0.0,438.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
C2orf68,-0.11158657,,,0.0,402.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MANEA,-0.11156641,1.0,0.1445964879560017,1.0,275.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
B4GALT5,-0.111520514,0.0445763582820111,0.0316068932036621,7.0,5786.0,2.0,False,True,False,False,False,novel,,0.2964,,activation,Stim8hr,T-cell-specific(measured),True,True
POGLUT2,-0.11150985,0.9999103688418852,0.1554821268013987,1.0,512.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
GIT1,-0.11139882,0.7875555059284952,-0.0739670590590464,3.0,687.0,2.0,False,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PHLDB1,-0.111339234,,0.0300780611396369,1.0,1103.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
GIPC1,-0.11132843,,,6.0,529.0,2.0,False,True,False,False,False,authors-nominated,,0.1784,,activation,Stim8hr,T-cell-specific(measured),True,True
DNAJA2,-0.11123652,0.0464013826559931,-0.0004479836643707,1.0,475.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZMYND8,-0.11105062,0.9878848262417584,0.1598713540080115,54.0,882.0,2.0,False,True,False,False,True,novel,,0.3978,,activation,Stim8hr,T-cell-specific(measured),True,True
KRBA1,-0.110964835,,,1.0,377.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CPNE3,-0.110957935,0.6830587786949645,0.0456159923504767,4.0,1005.0,2.0,False,True,False,True,False,novel,,0.3294,,activation,Stim8hr,T-cell-specific(measured),True,True
APIP,-0.1109123,1.0,0.1372611169072029,1.0,541.0,2.0,False,True,False,True,False,novel,,0.6599,cell-line-shared/generic,activation,Stim8hr,cell-line-shared/generic,False,False
CTNND1,-0.110901125,-0.2481437949781548,0.0431012487729585,0.0,536.0,1.0,True,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ATPAF1,-0.110866316,,0.0366785699429171,1.0,469.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
BLVRB,-0.11074588,,0.1247503575846776,0.0,609.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
IL13RA1,-0.110734634,,0.0948348798539845,0.0,526.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ERLEC1,-0.11072676,,,2.0,184.0,1.0,True,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PNPLA4,-0.11072124,,0.0649356272326771,0.0,593.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
KIAA1191,-0.11069013,1.0,0.1635437385710417,1.0,832.0,2.0,False,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SLC35D2,-0.11064565,,0.1230056173054742,0.0,434.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SRSF10,-0.110643715,0.7102510200280445,0.3053719807372055,1146.0,334.0,2.0,False,True,False,False,True,novel,,0.6513,cell-line-shared/generic,activation,Stim8hr,cell-line-shared/generic,False,False
TRAF3IP2,-0.110627495,0.8225268042283896,0.1096357047857007,1.0,416.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TIMM23,-0.11060753,-0.7882029984146988,-0.0325844032768794,0.0,273.0,1.0,True,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ISOC2,-0.11058546,0.4471383097358949,0.1371980396677213,7.0,374.0,2.0,False,True,False,False,False,novel,,0.422,,activation,Stim8hr,T-cell-specific(measured),True,True
CTDSP1,-0.11055586,,0.0660348505535011,1.0,536.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
NEK7,-0.1105301,0.4264644007825555,0.1183339500612871,2.0,837.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
WWP2,-0.11052801,-1.0,0.1333563649898458,0.0,902.0,2.0,False,True,False,False,False,novel,,0.2771,,activation,Stim8hr,T-cell-specific(measured),True,True
CAMLG,-0.11052583,,,27.0,67.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ENY2,-0.11047698,,,90.0,58.0,2.0,False,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
GLIS1,-0.110462256,,,0.0,388.0,1.0,True,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PNMA3,-0.11039943,0.8524473617819439,-0.0181179542672356,6.0,619.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SUSD4,-0.11035561,,-0.0442465512761706,0.0,1113.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
NEDD9,-0.11031367,,0.0888332132477807,0.0,880.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TATDN3,-0.11027898,,,1.0,178.0,2.0,False,False,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CDKN2AIP,-0.11026122,0.7782296206807471,0.0733754123844933,101.0,478.0,2.0,False,True,False,False,True,novel,,0.7045,cell-line-shared/generic,activation,Stim8hr,cell-line-shared/generic,False,False
HEXIM2,-0.1102424,0.1875292286749166,0.0683642914570187,4.0,520.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
GCLC,-0.11007001,,,25.0,155.0,2.0,False,True,False,False,False,novel,,0.2434,,activation,Stim8hr,T-cell-specific(measured),True,True
CDO1,-0.11004108,,0.0819336154347065,1.0,899.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ARFGAP3,-0.10996924,1.0,0.1168079943859213,2.0,308.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
UBE2J1,-0.109899364,0.974738826441298,0.0332931692126585,13.0,459.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PROK2,-0.10978573,0.1040088232839447,0.0306745694094946,7.0,425.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
NUCB2,-0.1097159,0.9649078851899,0.1085676192193384,2.0,948.0,2.0,False,True,False,False,False,novel,,0.3033,,activation,Stim8hr,T-cell-specific(measured),True,True
KLHL18,-0.10967316,,0.0744818750159679,0.0,678.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
HOMER2,-0.1096106,,-0.0068350324822329,0.0,808.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
VIPAS39,-0.10960258,0.8159989077049761,0.0341477582623454,1.0,542.0,2.0,False,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
DUSP8,-0.1095109,-1.0,0.0829261207243055,3.0,763.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
RAP2A,-0.10948287,0.5578995749693584,0.1484845351559673,72.0,140.0,2.0,False,True,False,False,True,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZNF83,-0.10932206,,-0.0504747810345395,0.0,429.0,1.0,True,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
COX14,-0.10926042,,,6.0,65.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
OVCA2,-0.109178565,0.6759827060605625,0.1080252490514685,9.0,589.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TBC1D13,-0.109065585,,,0.0,502.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SMIM29,-0.10906116,0.3609776292575907,-0.0015685395633595,4.0,1234.0,2.0,False,True,False,False,False,novel,,0.1441,,activation,Stim8hr,T-cell-specific(measured),True,True
NFU1,-0.10902045,0.7844077981588141,0.0688886605510328,15.0,326.0,2.0,False,True,False,False,False,novel,,0.2135,,activation,Stim8hr,T-cell-specific(measured),True,True
LRP6,-0.10899855,0.187015727376583,0.0754234674718415,205.0,1147.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
HMGN4,-0.108990826,0.6790611601934091,0.054056315850673,14.0,695.0,2.0,False,True,False,False,False,novel,,0.2175,,activation,Stim8hr,T-cell-specific(measured),True,True
CCR6,-0.10892707,-0.1126762097361388,-0.0787235983809834,33.0,559.0,2.0,False,False,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SPRY2,-0.108926244,-0.5186988268957569,0.0201203537769346,0.0,436.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PDZD2,-0.10877459,0.4591461628469069,0.1633758534147826,4.0,389.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ACAP2,-0.10874531,,,1.0,507.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ARHGAP21,-0.10874308,,,1.0,352.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SLC9B1,-0.10867401,,0.024730006614297,0.0,298.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
FMO4,-0.108350605,,-0.0350163475441961,2.0,498.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MSI2,-0.10827974,0.4382007488655484,0.0772525427708078,5.0,943.0,2.0,False,True,False,False,False,novel,,0.2554,,activation,Stim8hr,T-cell-specific(measured),True,True
PITPNC1,-0.10824201,,0.1888197052633259,0.0,549.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
FIRRM,-0.10823567,0.4798757714367684,0.1018014810387926,11.0,1311.0,2.0,False,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
AAK1,-0.10822902,0.3529527109874919,0.0849927223195906,6.0,1135.0,2.0,False,True,False,False,False,novel,,0.3983,,activation,Stim8hr,T-cell-specific(measured),True,True
TMEM9B,-0.10822757,,0.0772212392658793,2.0,1128.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CD80,-0.1082258,1.0,0.1240372675782404,0.0,579.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
KCNQ1,-0.10795807,,0.0860411136222137,2.0,406.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
RAB2A,-0.10794507,0.99379440143506,-0.0276612879696563,1.0,321.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
C8orf82,-0.107921116,,,136.0,125.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZNF85,-0.10789557,,0.0373944796001256,0.0,398.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
NANOS1,-0.107884444,0.515753821982539,0.0235856578900113,26.0,360.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
C3orf18,-0.10770405,,0.0637745609264982,1.0,430.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
DENND4C,-0.10770404,0.3214117647424079,0.0566237072082475,8.0,556.0,2.0,False,True,False,False,False,novel,,0.3616,,activation,Stim8hr,T-cell-specific(measured),True,True
FANCE,-0.10766548,,,36.0,247.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
GTF2H3,-0.10760694,,,11.0,80.0,2.0,False,True,False,False,False,novel,,0.4237,,activation,Stim8hr,T-cell-specific(measured),True,True
NF2,-0.107558474,,0.1306940561175015,0.0,766.0,2.0,False,True,False,False,False,novel,,0.2744,,activation,Stim8hr,T-cell-specific(measured),True,True
STAMBP,-0.10752578,0.8457645138352644,0.0561596210643141,2.0,797.0,2.0,False,True,False,False,False,novel,,0.2335,,activation,Stim8hr,T-cell-specific(measured),True,True
ING3,-0.10739501,0.34086376252684,0.0528481712919106,51.0,198.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PPP1R16B,-0.10738679,0.9966623542740066,0.0856291941802687,1.0,1068.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
F13A1,-0.107368864,,0.0752813038896013,1.0,772.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
BAG3,-0.10733536,1.0,0.0306849362697413,0.0,741.0,2.0,False,True,False,False,False,novel,,0.3184,,activation,Stim8hr,T-cell-specific(measured),True,True
RIGI,-0.10733283,,0.040393626308017,0.0,1221.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CTC1,-0.10732353,,,6.0,204.0,1.0,True,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
POU4F3,-0.10716153,1.0,0.0515972743556758,0.0,454.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PCP2,-0.107159875,-0.9998922165595366,0.0406536996315251,0.0,423.0,1.0,True,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
S100B,-0.10707259,1.0,-0.0662327333029769,2.0,485.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
KIFBP,-0.10706755,1.0,0.071042002382082,4.0,323.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
KRBA2,-0.10706096,0.464162041863859,0.0615591647936664,175.0,871.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
KDM5D,-0.10705653,,,0.0,723.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
NKTR,-0.10704578,0.9490470782099596,0.1011317299658504,36.0,436.0,2.0,False,True,False,False,True,novel,,0.3991,,activation,Stim8hr,T-cell-specific(measured),True,True
ZXDC,-0.10704466,,0.108860941478323,1.0,1043.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZFHX3,-0.107015654,-0.2740885980591607,0.0191166661869878,16.0,212.0,1.0,True,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PCED1B,-0.106842615,,0.090723665757323,2.0,1015.0,1.0,True,False,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TMEM65,-0.10682996,0.5596233789470335,0.0708224194044852,3.0,394.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SH2B1,-0.10679792,,0.1137721253975281,0.0,659.0,2.0,False,True,False,False,False,novel,,0.1987,,activation,Stim8hr,T-cell-specific(measured),True,True
TCAIM,-0.106797524,,0.0206826106579726,0.0,860.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
NAB1,-0.106750526,,0.0946900196146831,0.0,699.0,2.0,False,True,False,False,False,novel,,0.1895,,activation,Stim8hr,T-cell-specific(measured),True,True
EPB41L2,-0.106713645,,,8.0,332.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
C16orf87,-0.10669294,0.4069548732366661,0.0627802215389498,181.0,596.0,2.0,False,True,False,False,False,novel,,0.3398,,activation,Stim8hr,T-cell-specific(measured),True,True
